0,0.9939314
1,0.99986184
2,0.98377293
3,0.95254666
4,0.008089348
5,0.9919253
6,0.9735084
7,0.9846681
8,0.5304337
9,0.9295423
10,0.90451425
11,0.9999466
12,0.097077295
13,0.41907233
14,0.21308783
15,0.9934097
16,0.76023316
17,0.769676
18,0.9584272
19,0.90437686
20,0.99844176
21,0.91984826
22,0.11015309
23,0.99170214
24,0.9292583
25,0.9921555
26,0.9956927
27,0.0001675896
28,0.99998975
29,0.91013056
30,0.0062258993
31,0.03139094
32,0.0029954596
33,0.74675316
34,0.9992151
35,0.991446
36,0.8102412
37,0.99381715
38,0.9292673
39,0.96345556
40,1.0
41,0.880094
42,0.9985713
43,0.86320746
44,0.99837494
45,0.000118098695
46,0.95590526
47,0.99999785
48,0.98998255
49,0.01010905
50,0.99567586
51,0.027667526
52,0.17287558
53,0.9997807
54,0.9586933
55,0.016660735
56,0.992195
57,0.99987006
58,0.0027779788
59,0.99995637
60,1.0
61,0.9980525
62,0.9923494
63,0.99541426
64,0.016520001
65,0.74460065
66,0.0954312
67,0.9978448
68,1.0
69,0.964318
70,0.9999925
71,0.85230815
72,0.066690564
73,0.9870461
74,0.33310097
75,0.993204
76,0.9752103
77,0.9806609
78,0.9752729
79,0.99697673
80,0.8629767
81,0.9994554
82,0.99998045
83,0.99818724
84,0.9781683
85,0.058249045
86,0.93819344
87,0.9936475
88,0.9941666
89,0.97798353
90,0.9933641
91,0.99971133
92,0.9981263
93,0.9795355
94,0.9989624
95,0.019616
96,0.99469745
97,0.97133785
98,0.00030126135
99,0.1629607
100,0.97019064
101,0.99745387
102,0.99519473
103,0.04174927
104,0.9538649
105,0.91306037
106,0.97446716
107,1.0
108,0.99997544
109,0.98363113
110,0.8582862
111,0.99684465
112,0.9999994
113,0.9999907
114,0.99904686
115,0.005300019
116,0.9969126
117,0.7850869
118,0.3345394
119,0.99996674
120,0.99995434
121,0.9994935
122,0.616941
123,0.9394914
124,0.9973792
125,0.999866
126,1.0
127,0.9999994
128,0.97640866
129,0.9299869
130,0.9974137
131,0.99652725
132,0.06265869
133,0.9080471
134,0.96693903
135,0.93751997
136,0.9137844
137,0.9965224
138,0.26793823
139,0.018437114
140,0.9894845
141,0.99712735
142,0.1567181
143,0.9963767
144,0.04882858
145,0.9999989
146,0.98466194
147,0.88958776
148,0.93613446
149,0.012665093
150,0.9982337
151,0.99998903
152,0.8698086
153,0.94070995
154,0.7427101
155,0.99883074
156,0.004787288
157,0.98963964
158,0.00050458865
159,0.9474903
160,0.952819
161,0.999997
162,0.9999417
163,0.005541539
164,0.019811174
165,0.9977283
