0,0.96426255
1,0.9943475
2,0.89576
3,0.9913976
4,0.17852235
5,0.99158984
6,0.9062052
7,0.92159516
8,0.4293065
9,0.94041806
10,0.64869845
11,0.9999027
12,0.44229954
13,0.9800121
14,0.51970226
15,0.9967867
16,0.9755908
17,0.78374135
18,0.9238127
19,0.87135214
20,0.9719426
21,0.79085314
22,0.14798221
23,0.91150224
24,0.8764287
25,0.9046508
26,0.99417007
27,0.07231027
28,0.9964736
29,0.9142853
30,0.13514242
31,0.47831705
32,0.28112277
33,0.6640176
34,0.9993011
35,0.9987048
36,0.9992669
37,0.985112
38,0.99866474
39,0.9502174
40,0.99883
41,0.97540206
42,0.96573514
43,0.8278721
44,0.9952813
45,0.1488651
46,0.9527202
47,0.99065346
48,0.9999919
49,0.14720778
50,0.9706053
51,0.49687186
52,0.3544654
53,0.99252146
54,0.97807217
55,0.4765236
56,0.92251104
57,0.9479622
58,0.023624077
59,0.9998111
60,0.9992318
61,0.9729644
62,0.9762538
63,0.9718554
64,0.2869421
65,0.7455503
66,0.8142829
67,0.99551255
68,0.99864155
69,0.82304
70,0.9999136
71,0.9409435
72,0.50501025
73,0.8948593
74,0.911551
75,0.96610606
76,0.89095813
77,0.95639133
78,0.99988544
79,0.9824845
80,0.8432352
81,0.9507418
82,0.9911476
83,0.9765568
84,0.880632
85,0.4179237
86,0.97519946
87,0.92859113
88,0.933976
89,0.85012114
90,0.8131635
91,0.97381
92,0.99729747
93,0.66362196
94,0.99906605
95,0.40454796
96,0.8807529
97,0.98303413
98,0.34180924
99,0.83277035
100,0.78901666
101,0.9905517
102,0.99988544
103,0.3417241
104,0.88122565
105,0.9993895
106,0.77922255
107,0.9992531
108,0.95311344
109,0.92049974
110,0.8220315
111,0.999355
112,0.99314886
113,0.9961647
114,0.9979382
115,0.3311837
116,0.9983405
117,0.79701555
118,0.8407553
119,0.96298933
120,0.98721737
121,0.90599877
122,0.9299026
123,0.78653413
124,0.9939949
125,0.9956684
126,0.9988476
127,0.9991358
128,0.9486742
129,0.8720883
130,0.8668481
131,0.98699236
132,0.6715332
133,0.90630907
134,0.9967325
135,0.7934785
136,0.9175344
137,0.9612602
138,0.6081199
139,0.28978625
140,0.96211517
141,0.9800347
142,0.5408374
143,0.9941624
144,0.34777042
145,0.9390375
146,0.9995883
147,0.9911786
148,0.7343887
149,0.32027987
150,0.9861876
151,0.99628675
152,0.9637101
153,0.8727544
154,0.7800551
155,0.9280708
156,0.35638395
157,0.8953747
158,0.054703508
159,0.97000915
160,0.9697268
161,0.9988906
162,0.9849458
163,0.63341904
164,0.4272354
165,0.9942477
166,0.7928446
167,0.81140393
168,0.97258604
169,0.97225845
170,0.4052444
171,0.9778325
172,0.9893583
173,0.45422927
174,0.1677064
175,0.9979346
176,0.96495193
177,0.937272
178,0.97671336
179,0.9751041
180,0.8996403
181,0.99607074
182,0.257268
183,0.11339164
184,0.9987388
185,0.43324986
186,0.9736528
187,0.99484986
188,0.9793671
189,0.9701774
190,0.3325677
191,0.904272
192,0.30376014
193,0.98967487
194,0.9781964
195,0.9406218
196,0.3577839
197,0.9926635
198,0.99535674
199,0.98395157
200,0.7925178
201,0.9060928
202,0.9032825
203,0.37858722
204,0.8444492
205,0.9474631
206,0.9956682
207,0.7875061
208,0.35004964
209,0.9696454
210,0.9414288
211,0.9614478
212,0.8517462
213,0.98398787
214,0.975653
215,0.58919096
216,0.97088856
217,0.9815238
218,0.7690934
219,0.97580814
220,0.73466027
221,0.9670409
222,0.9985864
223,0.8484264
224,0.34374836
225,0.9946673
226,0.74067837
227,0.93535554
228,0.3290998
229,0.99842644
230,0.80747604
231,0.40333092
232,0.81277347
233,0.9131536
234,0.9942095
235,0.98358834
236,0.8274834
237,0.8711487
238,0.913381
239,0.94250864
240,0.8305119
241,0.99164104
242,0.6374429
243,0.47334677
244,0.92633855
245,0.97224075
246,0.9784359
247,0.94490504
248,0.9678202
249,0.9945193
250,0.99008465
251,0.9991805
252,0.9443533
253,0.97582734
254,0.9998166
255,0.9516261
256,0.2986621
257,0.6030966
258,0.97453123
259,0.51093
260,0.78595454
261,0.78564453
262,0.9749478
263,0.94512254
264,0.9420698
265,0.8483903
266,0.9950093
267,0.98820823
268,0.060409486
269,0.96986043
